gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1144930780	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e5bc77ba-7679-485d-be89-5b642434f82a	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cervinus		SPECIES	Hipposideros cervinus (Gould, 1854)	MY	Ulu Tatau, Samarkan Nursery	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515							2005-02-02T01:00Z	2	2	2005	5218596	5218596	MATERIAL_SAMPLE	USNM	Mammals	11780468	1486		CC_BY_NC_4_0		K. Helgen			2016-08-04T01:44Z		GEODETIC_DATUM_ASSUMED_WGS84
1144937467	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3fc31b131-4b90-4d5d-87ed-e0e531446720	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis horsfieldii		SPECIES	Myotis horsfieldii (Temminck, 1840)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-28T01:00Z	28	1	2007	2432388	2432388	MATERIAL_SAMPLE	USNM	Mammals	10951448			CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
1145050612	35720b3e-aded-4b83-b4f1-967f1d457d6a	http://arctos.database.museum/guid/CUMV:Mamm:22545?seid=2611290	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Emballonura			GENUS	Emballonura Temminck, 1838	MY	Borneo, Tawau Hills National Park, Bombalai Lodge	cf9ceb80-9f3d-11da-b791-b8a03c50a862	4.39926	117.88958	538.0						2013-04-19T02:00Z	19	4	2013	2433119		PRESERVED_SPECIMEN	CUMV	Mammal specimens	22545		Ryan Shipley	CC0_1_0		Collector(s): Ryan Shipley			2016-08-27T06:39Z		COORDINATE_ROUNDED
1024200568	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/809475	Animalia	Chordata	Mammalia	Primates	Cercopithecidae	Nasalis	Nasalis larvatus		SPECIES	Nasalis larvatus (van Wurmb, 1787)	MY		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.27971	115.5705	11629.0						2014-07-19T02:00Z	19	7	2014	2436525	2436525	HUMAN_OBSERVATION	iNaturalist	Observations	809475			CC_BY_NC_4_0	csavy	csavy			2016-08-10T03:03Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1015063903	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459639	Animalia	Chordata	Mammalia	Rodentia	Muridae	Leopoldamys	Leopoldamys sabanus		SPECIES	Leopoldamys sabanus (Thomas, 1887)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-15T02:00Z	15	6	1993	2437926	2437926	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015063906	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459794	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys surifer		SPECIES	Maxomys surifer (Miller, 1900)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-21T02:00Z	21	6	1993	2438837	2438837	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064052	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459718	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys rajah		SPECIES	Maxomys rajah (Thomas, 1894)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-04T02:00Z	4	6	1993	2438847	2438847	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064221	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459652	Animalia	Chordata	Mammalia	Rodentia	Muridae	Leopoldamys	Leopoldamys sabanus		SPECIES	Leopoldamys sabanus (Thomas, 1887)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-20T02:00Z	20	6	1993	2437926	2437926	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064255	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459771	Animalia	Chordata	Mammalia	Rodentia	Muridae	Maxomys	Maxomys surifer		SPECIES	Maxomys surifer (Miller, 1900)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-07T02:00Z	7	6	1993	2438837	2438837	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064272	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459855	Animalia	Chordata	Mammalia	Rodentia	Muridae	Niviventer	Niviventer cremoriventer		SPECIES	Niviventer cremoriventer (Miller, 1900)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	-0.83	117.0							1993-05-22T02:00Z	22	5	1993	2439054	2439054	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:18Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064541	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459867	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.67	115.62							1993-06-15T02:00Z	15	6	1993	2438465	2438465	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1015064589	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JF459622	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Aethalops	Aethalops alecto		SPECIES	Aethalops alecto (Thomas, 1923)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-04T02:00Z	4	6	1993	2432974	2432974	UNKNOWN						CC_BY_4_0		Engstrom, MD, Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009966934	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540186	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Balionycteris	Balionycteris maculata		SPECIES	Balionycteris maculata (Thomas, 1893)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-06-07T02:00Z	7	6	1993	2432945	2432945	UNKNOWN						CC_BY_4_0		Engstrom, MD: Lim, BK			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009966969	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540183	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Balionycteris	Balionycteris maculata		SPECIES	Balionycteris maculata (Thomas, 1893)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	-0.833	117.0							1993-05-22T02:00Z	22	5	1993	2432945	2432945	UNKNOWN						CC_BY_4_0		Mark D. Engstrom			2016-08-04T13:18Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009967000	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540202	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus brachyotis		SPECIES	Cynopterus brachyotis (Müller, 1838)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	2.85	115.8							1993-05-31T02:00Z	31	5	1993	2432837	2432837	UNKNOWN						CC_BY_4_0		Mark D. Engstrom			2016-08-04T13:20Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009975984	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540503	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros diadema		SPECIES	Hipposideros diadema (E. Geoffroy, 1813)	MY		ada9d123-ddb4-467d-8891-806ea8d94230	5.533	118.067							1995-06-26T02:00Z	26	6	1995	5218566	5218566	UNKNOWN						CC_BY_4_0		Charles M. Francis			2016-08-04T13:24Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009976057	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540517	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros dyacorum		SPECIES	Hipposideros dyacorum Thomas, 1902	MY		ada9d123-ddb4-467d-8891-806ea8d94230	5.85	117.967							1996-05-17T02:00Z	17	5	1996	5218593	5218593	UNKNOWN						CC_BY_4_0		Antonio Guillen Servent			2016-08-04T13:24Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009976177	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540724	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Kerivoula	Kerivoula papillosa		SPECIES	Kerivoula papillosa (Temminck, 1840)	MY		ada9d123-ddb4-467d-8891-806ea8d94230	5.85	117.967							1996-05-18T02:00Z	18	5	1996	2432541	2432541	UNKNOWN						CC_BY_4_0		Charles M. Francis			2016-08-04T13:24Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009976215	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540783	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Macroglossus	Macroglossus minimus		SPECIES	Macroglossus minimus (E. Geoffroy, 1810)	ID		ada9d123-ddb4-467d-8891-806ea8d94230	-0.833	117.0							1993-05-22T02:00Z	22	5	1993	5218625	5218625	UNKNOWN						CC_BY_4_0		Mark D. Engstrom			2016-08-04T13:18Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009980707	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM540929	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Murina	Murina aenea		SPECIES	Murina aenea Hill, 1964	MY		ada9d123-ddb4-467d-8891-806ea8d94230	5.85	117.967							1996-05-18T02:00Z	18	5	1996	2432318	2432318	UNKNOWN						CC_BY_4_0		Charles M. Francis			2016-08-04T13:24Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009985194	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM541064	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis muricola		SPECIES	Myotis muricola (Gray, 1846)	MY		ada9d123-ddb4-467d-8891-806ea8d94230	6.25	116.25							1996-05-31T02:00Z	31	5	1996	2432429	2432429	UNKNOWN						CC_BY_4_0		Charles M. Francis			2016-08-04T13:29Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
1009989932	ad43e954-dd79-4986-ae34-9ccdbd8bf568	HM541424	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	ID		ada9d123-ddb4-467d-8891-806ea8d94230	-0.833	117.0							1993-05-22T02:00Z	22	5	1993	2432654	2432654	UNKNOWN						CC_BY_4_0		Engstrom, MD: Lim, BK			2016-08-04T13:18Z		COUNTRY_DERIVED_FROM_COORDINATES;BASIS_OF_RECORD_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;REFERENCES_URI_INVALID
48237978	8544e720-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo			GENUS	Pongo Lacépède, 1799	MY	SARAWAK	927f1e70-cf74-11d8-bf68-b8a03c50a862	2.5	113.5											5219531		PRESERVED_SPECIMEN	MMNH	Mammal	4795			CC_BY_4_0		BOURNS, F S			2016-08-04T09:49Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID
686421663	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	93cb8315-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Exilisciurus	Exilisciurus exilis		SPECIES	Exilisciurus exilis (Müller, 1838)	MY	TAWAU; QUOIN HILL; COCOA RESEARCH STATION	b554c320-0560-11d8-b851-b8a03c50a862	4.41	118.01							1962-09-01T01:00Z	1	9	1962	2437386	2437386	PRESERVED_SPECIMEN	KU	KUM	92674			CC_BY_4_0		THOMPSON M C			2016-08-03T14:33Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
686436886	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	9469c5ac-1ed8-11e3-bfac-90b11c41863e	Animalia	Chordata	Mammalia	Chiroptera	Megadermatidae	Megaderma	Megaderma spasma		SPECIES	Megaderma spasma (Linnaeus, 1758)	MY	MARUDU BAY, E SIDE OF; TANJONG PAPUARAN	b554c320-0560-11d8-b851-b8a03c50a862	6.701207000293391	116.97952685043255							1966-09-08T01:00Z	8	9	1966	2433352	2433352	PRESERVED_SPECIMEN	KU	KUM	108126			CC_BY_4_0		HALL H H			2016-08-03T14:33Z		COORDINATE_REPROJECTED
731978228	7c93d290-6c8b-11de-8226-b8a03c50a862	693bb48c-8682-40ac-bc03-6158cbaad98c	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros galeritus		SPECIES	Hipposideros galeritus Cantor, 1846	MY		b36f3505-f2d9-499f-a669-fa418a127b9d	5.51667	118.06667	50000.0										5218606	5218606	PRESERVED_SPECIMEN	WAM	MAMM	M25965			CC_BY_4_0		FRANCIS,C.M.			2016-08-04T05:10Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
731978284	7c93d290-6c8b-11de-8226-b8a03c50a862	e3716746-86da-45ad-89a2-4add64f34db8	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Penthetor	Penthetor lucasi		SPECIES	Penthetor lucasi (Dobson, 1880)	MY		b36f3505-f2d9-499f-a669-fa418a127b9d	4.96667	117.08333	50000.0										2432933	2432933	PRESERVED_SPECIMEN	WAM	MAMM	M26018			CC_BY_4_0		FRANCIS,C.M.			2016-08-04T05:10Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
731978338	7c93d290-6c8b-11de-8226-b8a03c50a862	372c1947-8f85-4adb-ab27-4bab8d345f9b	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros cineraceus		SPECIES	Hipposideros cineraceus Blyth, 1853	MY		b36f3505-f2d9-499f-a669-fa418a127b9d	4.63333	116.61667	50000.0										5218587	5218587	PRESERVED_SPECIMEN	WAM	MAMM	M26067			CC_BY_4_0		FRANCIS,C.M.			2016-08-04T05:10Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
731981200	7c93d290-6c8b-11de-8226-b8a03c50a862	a4a4db7f-2738-4131-b01c-79feb47f272c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID		b36f3505-f2d9-499f-a669-fa418a127b9d	-3.41667	114.41667	50000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M28753		Kitchener,D.J.	CC_BY_4_0		NAMRU			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731981283	7c93d290-6c8b-11de-8226-b8a03c50a862	a0be1d67-238e-4639-9b6d-09227f59e2cc	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID		b36f3505-f2d9-499f-a669-fa418a127b9d	-3.41667	114.41667	50000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M28828		Kitchener,D.J.	CC_BY_4_0		NAMRU			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731981297	7c93d290-6c8b-11de-8226-b8a03c50a862	a5bdfd85-0fff-436f-8097-fab123d43021	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID		b36f3505-f2d9-499f-a669-fa418a127b9d	-3.41667	114.41667	50000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M28840		Kitchener,D.J.	CC_BY_4_0		NAMRU			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731981370	7c93d290-6c8b-11de-8226-b8a03c50a862	d69e95c6-a6a9-4cfd-9c51-7c42d4e9acb5	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID		b36f3505-f2d9-499f-a669-fa418a127b9d	-3.41667	114.41667	50000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M28906		Kitchener,D.J.	CC_BY_4_0		NAMRU			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982061	7c93d290-6c8b-11de-8226-b8a03c50a862	77a46209-30cd-408e-9fc8-611a7888ba63	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KALIMANTAN SELATAN	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.3	114.71667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29605		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982094	7c93d290-6c8b-11de-8226-b8a03c50a862	7c87a201-3aa7-4ace-9225-3d22633c49d7	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KALIMANTAN SELATAN	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.3	114.71667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29635		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982098	7c93d290-6c8b-11de-8226-b8a03c50a862	2e016a31-8aa8-4b8f-8f7d-4fb11c1fe0ef	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KALIMANTAN SELATAN	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.3	114.71667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29639		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982254	7c93d290-6c8b-11de-8226-b8a03c50a862	20385cd7-fe73-4cb7-9bb8-0345fbf6d4ae	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KALIMANTAN SELATAN	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.3	114.71667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29780		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982258	7c93d290-6c8b-11de-8226-b8a03c50a862	73043b34-081f-47dd-bced-c5c7a7605268	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KALIMANTAN SELATAN	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.3	114.71667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29784		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982261	7c93d290-6c8b-11de-8226-b8a03c50a862	f187900e-b390-4a69-bc56-5b4611efdb12	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KALIMANTAN SELATAN	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.3	114.71667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29787		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982307	7c93d290-6c8b-11de-8226-b8a03c50a862	7db72771-9247-4338-9e83-1399526d1d9d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KEC. KRETEK ANYAR	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.36667	114.66667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29829		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982424	7c93d290-6c8b-11de-8226-b8a03c50a862	e647263b-41a0-411e-af43-0c472d48513d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KALIMANTAN SELATAN	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.36667	114.66667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29934		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982443	7c93d290-6c8b-11de-8226-b8a03c50a862	411b35dd-a78f-4be9-9ce0-51c70f0c4449	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID	KEC. KRETEK ANYAR	b36f3505-f2d9-499f-a669-fa418a127b9d	-3.36667	114.66667	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29951		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
731982453	7c93d290-6c8b-11de-8226-b8a03c50a862	6ddb235a-cb5e-4c8b-885c-1f7a53eaf8a7	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus argentiventer		SPECIES	Rattus argentiventer (Robinson & Kloss, 1916)	ID		b36f3505-f2d9-499f-a669-fa418a127b9d	-3.4	114.7	10000.0										2439275	2439275	PRESERVED_SPECIMEN	WAM	MAMM	M29962		Kitchener,D.J.	CC_BY_4_0		BARTZ,C.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
731990507	7c93d290-6c8b-11de-8226-b8a03c50a862	3228eb1f-afdc-45b0-b1a6-5339ac749434	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus brachyotis		SPECIES	Cynopterus brachyotis (Müller, 1838)	ID	GUNUNG KELUWA	b36f3505-f2d9-499f-a669-fa418a127b9d	-0.43333	117.09167											2432837	2432837	PRESERVED_SPECIMEN	WAM	MAMM	M37347			CC_BY_4_0		SUYANTO,A.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
731990545	7c93d290-6c8b-11de-8226-b8a03c50a862	f026a40f-cf8d-42ee-8b50-79db9e728172	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Eonycteris	Eonycteris spelaea		SPECIES	Eonycteris spelaea (Dobson, 1871)	ID	AIR PUTIH	b36f3505-f2d9-499f-a669-fa418a127b9d	-0.38333	116.975											2432968	2432968	PRESERVED_SPECIMEN	WAM	MAMM	M37381			CC_BY_4_0		SUYANTO,A.			2016-08-04T05:09Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
